Location,Avg Price,Latitude,Longitude,Profile Score,Profile
"CINDERFORD, GLOUCESTERSHIRE",162272,51.825303,-2.5009579,1.0,L
"CIRENCESTER, GLOUCESTERSHIRE",324989,51.718495,-1.968243,2.3333333333333335,WLA
"CIRENCESTER, WILTSHIRE",640000,51.718495,-1.968243,2.3333333333333335,WLA
"CLACTON-ON-SEA, ESSEX",184039,51.789534,1.153035,2.3333333333333335,STDMLA
"CLECKHEATON, WEST YORKSHIRE",166449,53.723048,-1.707525,3.0,WTML
"CLEETHORPES, NORTH EAST LINCOLNSHIRE",137988,53.557378,-0.029435,1.0,LA
"CLEVEDON, BATH AND NORTH EAST SOMERSET",231850,51.438703,-2.840851,2.0,TDLA
"CLEVEDON, NORTH SOMERSET",269190,51.4284337,-2.8280061,2.0,TDLA
"CLEVEDON, SOUTH GLOUCESTERSHIRE",375000,51.4284337,-2.8280061,2.0,TDLA
"CLITHEROE, LANCASHIRE",225762,53.871098,-2.393083,2.0,STLA
"COALVILLE, LEICESTER",147000,52.724569,-1.3677109,2.0,DMLA
"COALVILLE, LEICESTERSHIRE",174537,52.724569,-1.3677109,2.0,DMLA
"COBHAM, SURREY",564534,51.32878299999999,-0.410856,4.0,WS
"COCKERMOUTH, CUMBRIA",217470,54.663261,-3.367985,1.6666666666666667,SLA
"COLCHESTER, BATH AND NORTH EAST SOMERSET",129000,51.38144399999999,-2.363053,3.0,WSML
"COLCHESTER, ESSEX",246873,51.895927,0.8918740000000001,2.6666666666666665,WSTDLA
"COLCHESTER, SOUTHEND-ON-SEA",184247,51.5469367,0.7036171,2.5,WSLA
"COLCHESTER, SUFFOLK",354643,51.895927,0.8918740000000001,2.6666666666666665,WSTDLA
"COLCHESTER, THURROCK",280000,51.895927,0.8918740000000001,2.6666666666666665,WSTDLA
"COLNE, LANCASHIRE",145405,53.85564,-2.176991,2.2,SDMLA
"COLWYN BAY, CONWY",176632,53.29318199999999,-3.72764,1.6666666666666667,MLA
"CONGLETON, CHESHIRE EAST",208828,53.162856,-2.218923,2.3333333333333335,TMA
"CONGLETON, STAFFORDSHIRE",267566,53.162856,-2.218923,2.3333333333333335,TMA
"CONSETT, COUNTY DURHAM",138183,54.851797,-1.833026,2.0,TMLA
"CONSETT, NORTHUMBERLAND",342904,54.851797,-1.833026,2.0,TMLA
"CONWY, CONWY",212837,53.282872,-3.82948,3.0,TD
"CONWY, GWYNEDD",150000,53.280059,-3.8256186,3.0,TD
"CONWY, MERSEYSIDE",112500,53.280059,-3.8256186,3.0,TD
"CORBY, NORTHAMPTONSHIRE",160876,52.49229829999999,-0.6842332999999999,2.0,DMLA
"COTTINGHAM, EAST RIDING OF YORKSHIRE",191685,53.782081,-0.413978,2.6,WTMLA
"COULSDON, GREATER LONDON",415784,51.319941,-0.141267,3.0,WA
"COULSDON, SURREY",446018,51.319941,-0.141267,3.0,WA
"COVENTRY, WARWICKSHIRE",211400,52.406822,-1.519693,2.3333333333333335,STDMLA
"COVENTRY, WEST MIDLANDS",175722,52.406822,-1.519693,2.3333333333333335,STDMLA
"COWBRIDGE, THE VALE OF GLAMORGAN",367641,51.46209,-3.449581,5.0,W
"COWES, ISLE OF WIGHT",238036,50.76278500000001,-1.300533,3.0,WSA
"CRADLEY HEATH, WEST MIDLANDS",140582,52.471815,-2.082075,2.0,SDLA
"CRAMLINGTON, NORTHUMBERLAND",156446,55.086136,-1.5808,2.3333333333333335,SDA
"CRAMLINGTON, TYNE AND WEAR",119096,55.086136,-1.5808,2.3333333333333335,SDA
"CRANLEIGH, SURREY",427505,51.141073,-0.483985,3.0,S
"CRAWLEY, BRIGHTON AND HOVE",201500,50.8404505,-0.165204,2.6666666666666665,WSTMLA
"CRAWLEY, SURREY",582866,51.1356876,-0.1473964,1.0,LA
"CRAWLEY, WEST SUSSEX",279979,51.1091401,-0.1872275,2.0,SDLA
"CREDITON, DEVON",250325,50.792592,-3.651495,3.0,TM
"CREWE, CHESHIRE EAST",175480,53.10040499999999,-2.4438209,2.5,SDMA
"CREWE, SHROPSHIRE",324781,53.10040499999999,-2.4438209,2.5,SDMA
"CREWE, STAFFORDSHIRE",213548,53.089558,-2.4335987,2.5,SDMA
"CREWKERNE, DORSET",333000,50.8830079,-2.795877,3.0,WL
"CREWKERNE, SOMERSET",202811,50.8830079,-2.795877,3.0,WL
"CROMER, NORFOLK",218383,52.931448,1.301866,2.0,ML
"CROOK, COUNTY DURHAM",133086,54.715131,-1.743545,1.0,L
"CROOK, DARLINGTON",134962,54.715131,-1.743545,1.0,L
"CROWBOROUGH, EAST SUSSEX",344298,51.06085299999999,0.165894,3.0,WTML
"CROWTHORNE, BRACKNELL FOREST",351114,51.36690100000001,-0.795353,3.0,WL
"CROWTHORNE, WARWICKSHIRE",330000,51.36690100000001,-0.795353,3.0,WL
"CROWTHORNE, WOKINGHAM",468548,51.36690100000001,-0.795353,3.0,WL
"CROYDON, GREATER LONDON",300333,51.376165,-0.098234,2.7142857142857144,WSTDMLA
"CULLOMPTON, DEVON",230722,50.85522899999999,-3.391701,2.0,TA
"CWMBRAN, MONMOUTHSHIRE",156666,51.6496546,-3.0317889,2.2,SDMLA
"CWMBRAN, NEWPORT",130000,51.6496546,-3.0317889,2.2,SDMLA
"CWMBRAN, TORFAEN",147249,51.6496546,-3.0317889,2.2,SDMLA
"DAGENHAM, GREATER LONDON",248482,51.53888999999999,0.14743,2.0,DMLA
"DARLINGTON, COUNTY DURHAM",198078,54.52361,-1.559458,2.2,SDMLA
"DARLINGTON, DARLINGTON",158756,54.52361,-1.559458,2.2,SDMLA
"DARLINGTON, NORTH YORKSHIRE",273488,54.52361,-1.559458,2.2,SDMLA
"DARLINGTON, STOCKTON-ON-TEES",615000,54.52361,-1.559458,2.2,SDMLA
"DARTFORD, GREATER LONDON",252819,51.44621,0.216872,1.6666666666666667,SLA
"DARTFORD, KENT",271516,51.44621,0.216872,1.6666666666666667,SLA
"DARTMOUTH, CITY OF PLYMOUTH",165000,50.3987558,-4.0951372,2.2,SDMLA
"DARTMOUTH, DEVON",362134,50.352517,-3.578807,2.0,SL
"DARTMOUTH, TORBAY",199995,50.352517,-3.578807,2.0,SL
"DARWEN, BLACKBURN WITH DARWEN",129990,53.695451,-2.46874,2.3333333333333335,SDL
"DAVENTRY, NORTHAMPTONSHIRE",227516,52.257473,-1.164947,3.0,WTA
"DAWLISH, DEVON",220622,50.582285,-3.464402,3.0,S
"DEAL, KENT",243322,51.222491,1.401661,2.0,SA
"DEESIDE, FLINTSHIRE",160289,53.1997351,-3.0329723,2.3333333333333335,DML
"DEESIDE, SWANSEA",299995,53.1997351,-3.0329723,2.3333333333333335,DML
"DENBIGH, CONWY",198272,53.1934321,-3.4156127,1.6666666666666667,MLA
"DENBIGH, DENBIGHSHIRE",176517,53.183906,-3.425002,1.6666666666666667,MLA
"DENBIGH, FLINTSHIRE",428500,53.1841664,-3.4195465,1.6666666666666667,MLA
"DERBY, CITY OF DERBY",162245,52.9225301,-1.4746186,2.0,SMLA
"DERBY, DERBYSHIRE",226740,52.9225301,-1.4746186,2.0,SMLA
"DERBY, LEICESTERSHIRE",219612,52.6326294,-1.1358692,2.3333333333333335,STDMLA
"DERBY, NOTTINGHAMSHIRE",222500,52.9225301,-1.4746186,2.0,SMLA
"DEREHAM, NORFOLK",212019,52.68161800000001,0.937827,2.0,TMLA
"DEVIZES, WILTSHIRE",260690,51.3489069,-1.994828,2.3333333333333335,SML
"DEWSBURY, WEST YORKSHIRE",138999,53.689833,-1.6296949,2.0,SDLA
"DIDCOT, OXFORDSHIRE",304227,51.60804400000001,-1.24484,2.5,STDA
"DINAS POWYS, THE VALE OF GLAMORGAN",268155,51.433799,-3.215782,2.2,TDMLA
"DISS, NORFOLK",231911,52.37649099999999,1.108394,2.3333333333333335,TMA
"DISS, SUFFOLK",303119,52.37649099999999,1.108394,2.3333333333333335,TMA
"DONCASTER, NORTH YORKSHIRE",301041,53.52282,-1.128462,2.2,SDMLA
"DONCASTER, SOUTH YORKSHIRE",147272,53.52282,-1.128462,2.2,SDMLA
"DORCHESTER, DORSET",283690,50.7111639,-2.441181,3.0,WTL
"DORKING, SURREY",431948,51.232202,-0.332378,3.0,WSL
"DORKING, WEST SUSSEX",805000,51.2364274,-0.3396456,3.0,WSL
"DOVER, KENT",196618,51.1278758,1.3134027,2.0,DMLA
"DOWNHAM MARKET, CAMBRIDGESHIRE",225000,52.606612,0.385472,3.0,TM
"DOWNHAM MARKET, NORFOLK",188838,52.606612,0.385472,3.0,TM
"DRIFFIELD, EAST RIDING OF YORKSHIRE",175657,54.005996,-0.443377,2.0,TL
"DRIFFIELD, NORTH YORKSHIRE",166130,54.005996,-0.443377,2.0,TL
"DROITWICH, WORCESTERSHIRE",244430,52.2615914,-2.1526355,2.5,WMLA
"DRONFIELD, DERBYSHIRE",221913,53.30227900000001,-1.467959,2.3333333333333335,SMA
"DRYBROOK, GLOUCESTERSHIRE",195453,51.855809,-2.518649,1.0,L
"DUDLEY, STAFFORDSHIRE",306543,52.512255,-2.081112,1.6666666666666667,DLA
"DUDLEY, WEST MIDLANDS",144568,52.512255,-2.081112,1.6666666666666667,DLA
"DUKINFIELD, GREATER MANCHESTER",130475,53.478764,-2.094523,2.3333333333333335,STDMLA
"DUNMOW, ESSEX",365535,51.867506,0.361321,3.0,T
"DUNSTABLE, BEDFORD",265011,51.885644,-0.52039,2.3333333333333335,STDMLA
"DUNSTABLE, BUCKINGHAMSHIRE",415754,51.885644,-0.52039,2.3333333333333335,STDMLA
"DUNSTABLE, CENTRAL BEDFORDSHIRE",238524,51.885644,-0.52039,2.3333333333333335,STDMLA
"DURHAM, COUNTY DURHAM",170165,54.77525,-1.584852,2.0,STLA
"DURSLEY, GLOUCESTERSHIRE",236077,51.678768,-2.350518,2.3333333333333335,STL
"DURSLEY, SOUTH GLOUCESTERSHIRE",145000,51.678768,-2.350518,2.3333333333333335,STL
"EAST BOLDON, TYNE AND WEAR",205168,54.94315599999999,-1.422718,2.0,SDLA
"EAST COWES, ISLE OF WIGHT",173722,50.759108,-1.285492,3.0,WSA
"EAST GRINSTEAD, EAST SUSSEX",680642,51.128742,-0.014468,3.0,WSA
"EAST GRINSTEAD, SURREY",526165,51.128742,-0.014468,3.0,WSA
"EAST GRINSTEAD, WEST SUSSEX",334185,51.128742,-0.014468,3.0,WSA
"EAST MOLESEY, GREATER LONDON",486346,51.400766,-0.3562949,3.6666666666666665,WST
"EAST MOLESEY, SURREY",555989,51.400766,-0.3562949,3.6666666666666665,WST
"EASTBOURNE, BRIGHTON AND HOVE",260000,50.7822861,0.084504,2.3333333333333335,SML
"EASTBOURNE, EAST SUSSEX",234804,50.768035,0.290472,3.0,WSML
"EASTBOURNE, WEST SUSSEX",430000,50.768035,0.290472,3.0,WSML
"EASTLEIGH, HAMPSHIRE",277360,50.967182,-1.374688,2.6,WSDLA
"EASTLEIGH, SOUTHAMPTON",247500,50.967182,-1.374688,2.6,WSDLA
"EBBW VALE, BLAENAU GWENT",116296,51.777532,-3.206151,2.2,TDMLA
"EBBW VALE, CARDIFF",180000,51.4820307,-3.2048317,2.2,SDMLA
"EBBW VALE, MONMOUTHSHIRE",139000,51.777532,-3.206151,2.2,TDMLA
"EDENBRIDGE, KENT",351682,51.196259,0.06545100000000001,1.0,L
"EDENBRIDGE, SURREY",488000,51.196259,0.06545100000000001,1.0,L
"EDGWARE, GREATER LONDON",403617,51.615786,-0.262034,2.6666666666666665,WSDMLA
"EGHAM, SURREY",374952,51.428825,-0.547876,3.6666666666666665,WST
"ELLAND, WEST YORKSHIRE",156126,53.68350299999999,-1.844929,2.3333333333333335,SMA
"ELLESMERE PORT, CHESHIRE WEST AND CHESTER",155705,53.279812,-2.897404,2.5,SDMA
"ELLESMERE PORT, MERSEYSIDE",126333,53.279812,-2.897404,2.5,SDMA
"ELLESMERE, SHROPSHIRE",197364,52.906718,-2.900338,3.0,T
"ELY, CAMBRIDGESHIRE",248882,52.399539,0.262363,3.0,WSTA
"ELY, SUFFOLK",167111,52.399539,0.262363,3.0,WSTA
"EMSWORTH, HAMPSHIRE",345966,50.848132,-0.937928,5.0,W
"EMSWORTH, WEST SUSSEX",322321,50.848132,-0.937928,5.0,W
"ENFIELD, GREATER LONDON",337121,51.6622909,-0.1180651,2.6666666666666665,WSTDLA
"EPPING, ESSEX",456060,51.700328,0.108655,3.0,T
"EPPING, SOUTHEND-ON-SEA",80000,51.5706381,0.6546656,2.5,WMLA
"EPSOM, GREATER LONDON",436750,51.336036,-0.267382,3.0,WSA
"EPSOM, SURREY",435230,51.336036,-0.267382,3.0,WSA
"ERITH, GREATER LONDON",241475,51.480818,0.174675,2.5,SDML
"ESHER, SURREY",573317,51.369487,-0.365927,3.0,WL
"EVESHAM, WARWICKSHIRE",234187,52.122122,-1.977234,3.0,T
"EVESHAM, WORCESTERSHIRE",231213,52.09214900000001,-1.94677,2.0,TMLA
"EXETER, DEVON",259445,50.718412,-3.533899,2.6,WSMLA
"EXMOUTH, DEVON",247475,50.619957,-3.413702,2.0,TL
"EYE, CITY OF PETERBOROUGH",269950,52.6097482,-0.1861879,3.0,S
"FAKENHAM, NORFOLK",223528,52.831333,0.849324,2.0,TMLA
"FALMOUTH, CORNWALL",285569,50.15257099999999,-5.066269999999999,2.0,SL
"FAREHAM, HAMPSHIRE",259367,50.8548464,-1.1865868,2.2,STDLA
"FAREHAM, PORTSMOUTH",192500,50.8548464,-1.1865868,2.2,STDLA
"FARINGDON, OXFORDSHIRE",302239,51.658477,-1.584679,3.0,WA
"FARNBOROUGH, HAMPSHIRE",283825,51.2868939,-0.7526149999999999,3.5,WSDM
"FARNHAM, HAMPSHIRE",552721,51.214321,-0.798802,3.0,WSL
"FARNHAM, SURREY",421053,51.214321,-0.798802,3.0,WSL
"FAVERSHAM, KENT",261273,51.315994,0.889358,3.0,STM
"FELIXSTOWE, SUFFOLK",226032,51.961726,1.351255,2.3333333333333335,TML
"FELTHAM, GREATER LONDON",279130,51.44414800000001,-0.410772,2.2,STDLA
"FELTHAM, SURREY",286733,51.44414800000001,-0.410772,2.2,STDLA
"FERNDALE, RHONDDA CYNON TAFF",88956,51.662619,-3.448638,1.0,L
"FERNDOWN, BOURNEMOUTH",341000,50.807364,-1.899776,2.3333333333333335,STL
"FERNDOWN, DORSET",312067,50.807364,-1.899776,2.3333333333333335,STL
"FERNDOWN, POOLE",259000,50.807364,-1.899776,2.3333333333333335,STL
"FERRYHILL, COUNTY DURHAM",131410,54.68803399999999,-1.553164,1.6666666666666667,DLA
"FILEY, NORTH YORKSHIRE",160421,54.210076,-0.290594,3.0,T
"FILEY, YORK",147000,53.9710259,-1.0850232,2.6666666666666665,WSDMLA
"FLEET, HAMPSHIRE",380964,51.277283,-0.842655,3.6666666666666665,WSM
"FLEET, SURREY",525000,51.277283,-0.842655,3.6666666666666665,WSM
"FLEETWOOD, LANCASHIRE",123075,53.916661,-3.035673,2.0,DA
"FLINT, BLAENAU GWENT",147450,52.0547991,-2.7170522,2.7142857142857144,WSTDMLA
"FLINT, FLINTSHIRE",142624,53.248236,-3.13577,2.3333333333333335,SDA
"FOLKESTONE, KENT",212611,51.081397,1.169456,2.6,STDML
"FRINTON-ON-SEA, ESSEX",265723,51.830433,1.247224,1.0,A
"FRODSHAM, CHESHIRE EAST",155000,53.2967045,-2.7245643,2.3333333333333335,DMA
"FRODSHAM, CHESHIRE WEST AND CHESTER",249483,53.2967045,-2.7245643,2.3333333333333335,DMA
"FRODSHAM, WARRINGTON",345000,53.2967045,-2.7245643,2.3333333333333335,DMA
"FROME, SOMERSET",244285,51.230751,-2.320096,2.3333333333333335,SDL
"GAINSBOROUGH, LINCOLNSHIRE",149668,53.400575,-0.774465,2.0,TMLA
"GAINSBOROUGH, NORTH LINCOLNSHIRE",172050,53.400575,-0.774465,2.0,TMLA
"GATESHEAD, TYNE AND WEAR",144546,54.95268,-1.603411,3.0,WTDMA
"GERRARDS CROSS, BUCKINGHAMSHIRE",597168,51.582362,-0.5575,4.0,WT
"GERRARDS CROSS, HERTFORDSHIRE",260000,51.5976327,-0.5485531,4.0,WT
"GILLINGHAM, DORSET",233284,51.036731,-2.277885,2.5,WDLA
"GILLINGHAM, KENT",335557,51.386322,0.551438,2.3333333333333335,SDA
"GILLINGHAM, MEDWAY",213154,51.386322,0.551438,2.3333333333333335,SDA
"GLASTONBURY, SOMERSET",246600,51.147427,-2.718454,2.5,STMA
"GLOSSOP, DERBYSHIRE",171947,53.4433284,-1.948907,2.0,TA
"GLOUCESTER, GLOUCESTERSHIRE",201843,51.8642449,-2.238156,2.3333333333333335,STDMLA
"GLOUCESTER, WORCESTERSHIRE",382220,51.86765699999999,-2.2426095,2.3333333333333335,STDMLA
"GODALMING, SURREY",427962,51.18573199999999,-0.612808,4.0,WS
"GODALMING, WEST SUSSEX",619166,51.18573199999999,-0.612808,4.0,WS
"GODSTONE, SURREY",378748,51.247571,-0.067578,4.0,WM
"GOOLE, EAST RIDING OF YORKSHIRE",154863,53.702941,-0.876381,2.5,TDML
"GOOLE, NORTH LINCOLNSHIRE",310000,53.702941,-0.876381,2.5,TDML
"GOOLE, NORTH YORKSHIRE",186303,53.702941,-0.876381,2.5,TDML
"GOOLE, SOUTH YORKSHIRE",298571,53.46969679999999,-1.3259683,2.0,DMLA
"GOSPORT, HAMPSHIRE",181218,50.794995,-1.117547,2.7142857142857144,WSTDMLA
"GOSPORT, PORTSMOUTH",399500,50.794995,-1.117547,2.7142857142857144,WSTDMLA
"GRANTHAM, LINCOLNSHIRE",184121,52.912524,-0.643582,2.2,SDMLA
"GRANTHAM, RUTLAND",400500,52.912524,-0.643582,2.2,SDMLA
"GRAVESEND, KENT",259353,51.44188399999999,0.370759,2.2,SDMLA
"GRAYS, THURROCK",241677,51.4784037,0.3230151,2.5,SDMA
"GREAT YARMOUTH, NORFOLK",169675,52.598233,1.728047,2.2,SDMLA
"GREENFORD, GREATER LONDON",367611,51.531797,-0.34622,3.0,WSTDL
"GREENHITHE, KENT",252502,51.4489903,0.284623,3.0,D
"GRETNA, CUMBRIA",320000,54.9994001,-3.0803076,5.0,W
"GRIMSBY, EAST RIDING OF YORKSHIRE",109700,53.567471,-0.080784,2.2,STDLA
"GRIMSBY, LINCOLNSHIRE",178869,53.567471,-0.080784,2.2,STDLA
"GRIMSBY, NORTH EAST LINCOLNSHIRE",147422,53.567471,-0.080784,2.2,STDLA
"GUILDFORD, SURREY",419046,51.23622,-0.570409,3.0,WSTA
"GUISBOROUGH, MIDDLESBROUGH",122500,54.536241,-1.049544,2.0,SMLA
"GUISBOROUGH, REDCAR AND CLEVELAND",168070,54.536241,-1.049544,2.0,SMLA
"HAILSHAM, EAST SUSSEX",254479,50.864612,0.255234,3.6666666666666665,WTD
"HALESOWEN, LANCASHIRE",150000,52.449845,-2.050526,2.0,SDLA
"HALESOWEN, WEST MIDLANDS",169656,52.449845,-2.050526,2.0,SDLA
"HALESOWEN, WORCESTERSHIRE",289098,52.449845,-2.050526,2.0,SDLA
"HALIFAX, WEST YORKSHIRE",159873,53.72702,-1.85754,2.2,STDLA
"HALSTEAD, ESSEX",261318,51.945073,0.6390319999999999,2.0,SL
"HALTWHISTLE, NORTHUMBERLAND",134088,54.972237,-2.460856,3.0,S
"HAMPTON, GREATER LONDON",477013,51.4133939,-0.366712,3.0,ST
"HAMPTON, SURREY",390700,51.4036128,-0.3377623,2.6,WSTLA
"HARLOW, ESSEX",259626,51.767787,0.087806,2.2,STDLA
"HARLOW, HERTFORDSHIRE",515654,51.767787,0.087806,2.2,STDLA
"HARPENDEN, CENTRAL BEDFORDSHIRE",968400,51.81845999999999,-0.358953,4.0,WS
"HARPENDEN, HERTFORDSHIRE",531088,51.81845999999999,-0.358953,4.0,WS
"HARROGATE, NORTH YORKSHIRE",291357,53.99212,-1.541812,3.0,WSDMA
"HARROGATE, YORK",170000,53.95996510000001,-1.0872979,2.6666666666666665,WSDMLA
"HARROW, GREATER LONDON",389694,51.580559,-0.341995,3.0,WSTDML
"HARTLEPOOL, HARTLEPOOL",141259,54.691745,-1.212926,2.3333333333333335,STDMLA
"HARTLEPOOL, MIDDLESBROUGH",274950,54.574227,-1.234956,2.2,SDMLA
"HARTLEPOOL, STOCKTON-ON-TEES",149950,54.691745,-1.212926,2.3333333333333335,STDMLA
"HARWICH, ESSEX",168212,51.934731,1.260297,2.3333333333333335,DML
"HASLEMERE, HAMPSHIRE",562266,51.090856,-0.7133729999999999,4.0,WT
"HASLEMERE, SURREY",399341,51.090856,-0.7133729999999999,4.0,WT
"HASLEMERE, WEST SUSSEX",446854,51.090856,-0.7133729999999999,4.0,WT
"HASSOCKS, EAST SUSSEX",550353,50.9246755,-0.1460982,4.0,WT
"HASSOCKS, WEST SUSSEX",412559,50.9246755,-0.1460982,4.0,WT
"HASTINGS, EAST SUSSEX",221263,50.854259,0.573453,2.0,DMLA
"HATFIELD, HERTFORDSHIRE",325450,51.763366,-0.22309,2.0,DA
"HAVANT, HAMPSHIRE",230697,50.8518324,-0.9847131999999998,2.5,WDLA
"HAVERFORDWEST, PEMBROKESHIRE",187179,51.800475,-4.971318999999999,2.0,TMLA
"HAVERHILL, ESSEX",308629,52.082766,0.440945,2.0,STLA
"HAVERHILL, SUFFOLK",216757,52.082766,0.440945,2.0,STLA
"HAYES, GREATER LONDON",293147,51.516758,-0.436786,2.2,SDMLA
"HAYLE, CORNWALL",224250,50.185467,-5.42091,2.0,DL
"HAYLING ISLAND, HAMPSHIRE",277620,50.7947565,-0.9760186999999998,1.0,L
"HAYWARDS HEATH, EAST SUSSEX",480695,50.999041,-0.106333,3.0,WSA
"HAYWARDS HEATH, WEST SUSSEX",367712,50.999041,-0.106333,3.0,WSA
"HEANOR, CITY OF DERBY",140000,53.013807,-1.35377,2.2,TDMLA
"HEANOR, DERBYSHIRE",138546,53.013807,-1.35377,2.2,TDMLA
"HEATHFIELD, BRIGHTON AND HOVE",215000,50.85366819999999,-0.2290853,1.6666666666666667,SLA
"HEATHFIELD, EAST SUSSEX",311034,50.9667401,0.2564428,3.0,S
"HEBBURN, TYNE AND WEAR",145887,54.972283,-1.52199,2.0,DMLA
"HECKMONDWIKE, WEST YORKSHIRE",122718,53.706976,-1.670679,2.0,DMLA
"HELSTON, CORNWALL",249737,50.101593,-5.274996,2.3333333333333335,STL
"HEMEL HEMPSTEAD, HERTFORDSHIRE",313782,51.753241,-0.448632,2.3333333333333335,SDA
"HENGOED, CAERPHILLY",142526,51.646519,-3.23131,2.0,TDLA
"HENGOED, RHONDDA CYNON TAFF",179950,51.646519,-3.23131,2.0,TDLA
"HENLEY-ON-THAMES, BUCKINGHAMSHIRE",653961,51.535764,-0.902894,4.0,WT
"HENLEY-ON-THAMES, OXFORDSHIRE",503032,51.535764,-0.902894,4.0,WT
"HENLEY-ON-THAMES, WOKINGHAM",510138,51.535764,-0.902894,4.0,WT
"HENLOW, CENTRAL BEDFORDSHIRE",306124,52.02984499999999,-0.285839,3.0,M
"HEREFORD, HEREFORDSHIRE",224181,52.05639799999999,-2.715974,2.7142857142857144,WSTDMLA
"HEREFORD, WORCESTERSHIRE",145000,52.173967,-2.234448,2.6666666666666665,WSTDLA
"HERNE BAY, KENT",241525,51.370922,1.127771,2.3333333333333335,SMA
"HERTFORD, HERTFORDSHIRE",360278,51.795756,-0.08115699999999999,3.0,ST
"HESSLE, CITY OF KINGSTON UPON HULL",221500,53.723805,-0.434858,2.3333333333333335,SMA
"HESSLE, EAST RIDING OF YORKSHIRE",174073,53.723805,-0.434858,2.3333333333333335,SMA
"HEXHAM, NORTHUMBERLAND",229404,54.972665,-2.1121439,3.0,WTA
"HEYWOOD, GREATER MANCHESTER",136866,53.592628,-2.22565,2.0,TMLA
"HIGH PEAK, CHESHIRE EAST",382120,53.3369009,-2.0252737,3.0,T
"HIGH PEAK, DERBYSHIRE",205810,53.3325341,-1.8876721,2.0,MA
"HIGH PEAK, GREATER MANCHESTER",748333,53.5051581,-2.183429,2.2,TDMLA
"HIGH WYCOMBE, BUCKINGHAMSHIRE",335205,51.628611,-0.7482289999999999,2.7142857142857144,WSTDMLA
"HIGH WYCOMBE, MILTON KEYNES",252000,51.628611,-0.7482289999999999,2.7142857142857144,WSTDMLA
"HIGHBRIDGE, SOMERSET",220570,51.22497689999999,-2.9780325,2.0,TDLA
"HINCKLEY, LEICESTER",185000,52.5454549,-1.37667,2.3333333333333335,STDMLA
"HINCKLEY, LEICESTERSHIRE",194337,52.5454549,-1.37667,2.3333333333333335,STDMLA
"HINCKLEY, WARWICKSHIRE",353960,52.5454549,-1.37667,2.3333333333333335,STDMLA
"HINDHEAD, HAMPSHIRE",442208,51.113618,-0.732073,4.0,WT
"HINDHEAD, SURREY",410933,51.113618,-0.732073,4.0,WT
"HITCHIN, CENTRAL BEDFORDSHIRE",323949,51.94921,-0.283414,3.6666666666666665,WSD
"HITCHIN, HERTFORDSHIRE",342205,51.94921,-0.283414,3.6666666666666665,WSD
"HOCKLEY, ESSEX",344756,51.60142039999999,0.6547012,2.0,ML
"HODDESDON, ESSEX",495711,51.76000699999999,-0.015042,2.5,SDMA
"HODDESDON, HERTFORDSHIRE",283906,51.76000699999999,-0.015042,2.5,SDMA
"HOLMFIRTH, SOUTH YORKSHIRE",286000,53.571744,-1.786292,1.0,LA
"HOLMFIRTH, WEST YORKSHIRE",212533,53.571744,-1.786292,1.0,LA
"HOLSWORTHY, CORNWALL",271880,50.80921499999999,-4.353993,5.0,W
"HOLSWORTHY, DEVON",227429,50.80921499999999,-4.353993,5.0,W
"HOLYHEAD, GWYNEDD",175250,53.2244355,-4.1475894,2.6,WDMLA
"HOLYHEAD, ISLE OF ANGLESEY",155665,53.309441,-4.633038,2.5,TDML
"HOLYHEAD, MERTHYR TYDFIL",219950,53.309441,-4.633038,2.5,TDML
"HOLYWELL, FLINTSHIRE",162808,53.27600899999999,-3.225103,2.0,TL
"HONITON, DEVON",236895,50.799468,-3.188683,1.6666666666666667,TLA
"HOOK, HAMPSHIRE",427541,51.280906,-0.9630429999999999,3.0,T
"HOOK, WOKINGHAM",855000,51.280906,-0.9630429999999999,3.0,T
"HORLEY, SURREY",351578,51.173516,-0.172109,3.0,WL
"HORLEY, WEST SUSSEX",515000,51.173516,-0.172109,3.0,WL
"HORNCASTLE, LINCOLNSHIRE",183320,53.207307,-0.11245,3.0,T
"HORNCHURCH, GREATER LONDON",345491,51.562254,0.218605,2.6666666666666665,WSTDLA
"HORNSEA, EAST RIDING OF YORKSHIRE",153602,53.9104,-0.173953,3.0,T
"HORSHAM, SURREY",523461,51.062883,-0.325858,3.0,WSL
"HORSHAM, WEST SUSSEX",356534,51.062883,-0.325858,3.0,WSL
"HOUGHTON LE SPRING, COUNTY DURHAM",163272,54.841016,-1.468691,1.0,L
"HOUGHTON LE SPRING, TYNE AND WEAR",151423,54.841016,-1.468691,1.0,L
"HOUNSLOW, GREATER LONDON",324417,51.46092179999999,-0.373149,2.7142857142857144,WSTDMLA
"HOVE, BRIGHTON AND HOVE",357807,50.8279319,-0.168749,2.6666666666666665,WSTMLA
"HOVE, EAST SUSSEX",164000,50.8279319,-0.168749,2.6666666666666665,WSTMLA
"HUDDERSFIELD, SOUTH YORKSHIRE",510000,53.645792,-1.7850351,2.2,STDLA
"HUDDERSFIELD, WEST YORKSHIRE",164961,53.645792,-1.7850351,2.2,STDLA
"HULL, CITY OF KINGSTON UPON HULL",120708,53.76762360000001,-0.3274198,2.3333333333333335,STDMLA
"HULL, EAST RIDING OF YORKSHIRE",171186,53.76762360000001,-0.3274198,2.3333333333333335,STDMLA
"HULL, NORTH EAST LINCOLNSHIRE",138495,53.5668201,-0.08150660000000001,2.2,STDLA
